0.000000000000000000e+00 8.390973497769614875e-01
9.949999999999999264e-05 8.390973497769614875e-01
9.999999999999999124e-05 8.173765999008717476e-01
1.994999999999999974e-04 8.173765999008717476e-01
1.999999999999999825e-04 8.130324499256538218e-01
2.994999999999999616e-04 8.130324499256538218e-01
2.999999999999999737e-04 8.108603749380448589e-01
3.995000000000000070e-04 8.108603749380448589e-01
3.999999999999999650e-04 8.152045249132627847e-01
4.994999999999999440e-04 8.152045249132627847e-01
5.000000000000000104e-04 8.325811248141345988e-01
5.994999999999999895e-04 8.325811248141345988e-01
5.999999999999999474e-04 8.217207498760896733e-01
6.994999999999999265e-04 8.217207498760896733e-01
6.999999999999999929e-04 8.304090498265256359e-01
7.994999999999999720e-04 8.304090498265256359e-01
7.999999999999999299e-04 1.041100323624595481e+00
8.994999999999999090e-04 1.041100323624595481e+00
8.999999999999999754e-04 8.325811248141345988e-01
9.994999999999999545e-04 8.325811248141345988e-01
1.000000000000000021e-03 8.412694247645704504e-01
1.099500000000000000e-03 8.412694247645704504e-01
1.099999999999999849e-03 8.152045249132627847e-01
1.199500000000000045e-03 8.152045249132627847e-01
1.199999999999999895e-03 8.304090498265256359e-01
1.299499999999999874e-03 8.304090498265256359e-01
1.299999999999999940e-03 8.173765999008717476e-01
1.399499999999999919e-03 8.173765999008717476e-01
1.399999999999999986e-03 8.304090498265256359e-01
1.499499999999999965e-03 8.304090498265256359e-01
1.500000000000000031e-03 1.023723723723723777e+00
1.599500000000000010e-03 1.023723723723723777e+00
1.599999999999999860e-03 8.217207498760896733e-01
1.699499999999999839e-03 8.217207498760896733e-01
1.699999999999999905e-03 8.390973497769614875e-01
1.799499999999999884e-03 8.390973497769614875e-01
1.799999999999999951e-03 1.050000000000000044e+00
1.899499999999999930e-03 1.050000000000000044e+00
1.899999999999999996e-03 8.369252747893525246e-01
1.999499999999999975e-03 8.369252747893525246e-01
2.000000000000000042e-03 8.325811248141345988e-01
2.099499999999999804e-03 8.325811248141345988e-01
2.099999999999999870e-03 8.173765999008717476e-01
2.199500000000000066e-03 8.173765999008717476e-01
2.199999999999999699e-03 8.260648998513077101e-01
2.299499999999999895e-03 8.260648998513077101e-01
2.299999999999999961e-03 8.173765999008717476e-01
2.399499999999999723e-03 8.173765999008717476e-01
2.399999999999999790e-03 8.217207498760896733e-01
2.499499999999999986e-03 8.217207498760896733e-01
2.500000000000000052e-03 1.050000000000000044e+00
2.599499999999999814e-03 1.050000000000000044e+00
2.599999999999999881e-03 8.195486748884807104e-01
2.699500000000000077e-03 8.195486748884807104e-01
2.699999999999999709e-03 9.238082742937112624e-01
2.799499999999999905e-03 9.238082742937112624e-01
2.799999999999999972e-03 8.586460246654421535e-01
2.899499999999999734e-03 8.586460246654421535e-01
2.899999999999999800e-03 8.238928248636987473e-01
2.999499999999999996e-03 8.238928248636987473e-01
3.000000000000000062e-03 1.050000000000000044e+00
3.099499999999999825e-03 1.050000000000000044e+00
3.099999999999999891e-03 8.152045249132627847e-01
3.199499999999999653e-03 8.152045249132627847e-01
3.199999999999999720e-03 8.152045249132627847e-01
3.299499999999999916e-03 8.152045249132627847e-01
3.299999999999999982e-03 8.282369748389166730e-01
3.399499999999999744e-03 8.282369748389166730e-01
3.399999999999999811e-03 8.043441499752179702e-01
3.499500000000000006e-03 8.043441499752179702e-01
3.499999999999999639e-03 8.217207498760896733e-01
3.599499999999999835e-03 8.217207498760896733e-01
3.599999999999999901e-03 8.238928248636987473e-01
3.699499999999999664e-03 8.238928248636987473e-01
3.699999999999999730e-03 8.086882999504358960e-01
3.799499999999999926e-03 8.086882999504358960e-01
3.799999999999999992e-03 8.086882999504358960e-01
3.899499999999999755e-03 8.086882999504358960e-01
3.899999999999999821e-03 8.238928248636987473e-01
3.999499999999999583e-03 8.238928248636987473e-01
4.000000000000000083e-03 8.217207498760896733e-01
4.099499999999999846e-03 8.217207498760896733e-01
4.099999999999999478e-03 8.152045249132627847e-01
4.199500000000000108e-03 8.152045249132627847e-01
4.199999999999999740e-03 8.152045249132627847e-01
4.299499999999999503e-03 8.152045249132627847e-01
4.300000000000000003e-03 1.050000000000000044e+00
4.399499999999999765e-03 1.050000000000000044e+00
4.399999999999999398e-03 8.152045249132627847e-01
4.499500000000000027e-03 8.152045249132627847e-01
4.499999999999999660e-03 8.390973497769614875e-01
4.599499999999999422e-03 8.390973497769614875e-01
4.599999999999999922e-03 8.325811248141345988e-01
4.699499999999999685e-03 8.325811248141345988e-01
4.700000000000000185e-03 8.260648998513077101e-01
4.799499999999999947e-03 8.260648998513077101e-01
4.799999999999999580e-03 8.173765999008717476e-01
4.899500000000000209e-03 8.173765999008717476e-01
4.899999999999999842e-03 8.238928248636987473e-01
4.999499999999999604e-03 8.238928248636987473e-01
5.000000000000000104e-03 8.390973497769614875e-01
5.099499999999999866e-03 8.390973497769614875e-01
5.099999999999999499e-03 8.217207498760896733e-01
5.199500000000000129e-03 8.217207498760896733e-01
5.199999999999999761e-03 8.195486748884807104e-01
5.299499999999999524e-03 8.195486748884807104e-01
5.300000000000000024e-03 8.260648998513077101e-01
5.399499999999999786e-03 8.260648998513077101e-01
5.399999999999999419e-03 8.065162249628269331e-01
5.499500000000000048e-03 8.065162249628269331e-01
5.499999999999999681e-03 8.217207498760896733e-01
5.599499999999999443e-03 8.217207498760896733e-01
5.599999999999999943e-03 1.050000000000000044e+00
5.699499999999999705e-03 1.050000000000000044e+00
5.699999999999999338e-03 8.130324499256538218e-01
5.799499999999999968e-03 8.130324499256538218e-01
5.799999999999999600e-03 8.195486748884807104e-01
5.899499999999999363e-03 8.195486748884807104e-01
5.899999999999999863e-03 8.152045249132627847e-01
5.999499999999999625e-03 8.152045249132627847e-01
6.000000000000000125e-03 8.304090498265256359e-01
6.099499999999999887e-03 8.304090498265256359e-01
6.099999999999999520e-03 8.325811248141345988e-01
6.199500000000000149e-03 8.325811248141345988e-01
6.199999999999999782e-03 8.325811248141345988e-01
6.299499999999999544e-03 8.325811248141345988e-01
6.300000000000000044e-03 8.369252747893525246e-01
6.399499999999999807e-03 8.369252747893525246e-01
6.399999999999999439e-03 8.260648998513077101e-01
6.499500000000000069e-03 8.260648998513077101e-01
